embedding_x,embedding_y
5.6790094,16.793306
3.4392977,14.233071
-2.6399949,-2.8635273
7.5579586,19.741264
-2.6426017,-2.867563
6.8795867,13.874401
-2.4933329,-3.0307446
-1.5101349,-3.4097688
12.730851,12.336371
-2.6459782,-2.8799276
6.9001727,12.538209
12.038036,1.9086429
6.788774,18.046467
-2.6505072,-2.8936732
-1.5082942,-3.41262
6.230391,22.125092
4.960386,21.018251
7.912122,12.910742
2.6976204,4.20874
7.3589444,13.471717
-0.43646675,1.4613948
-2.6341794,-2.8704417
-2.654683,-2.862975
20.994799,9.55984
12.865892,12.955029
-2.6422658,-2.847387
4.566145,15.187055
4.084414,16.791456
-1.4912535,-3.4305742
5.4292207,19.524239
-2.639081,-2.902984
14.321449,4.3713503
7.3748245,19.513802
-2.636845,-2.9106073
-2.504822,-3.0351589
21.373158,10.42917
-2.6080892,-2.9402235
-2.6092317,-2.9453976
-2.5765927,-2.9897404
-2.5079281,-3.0323238
-2.4996736,-3.037305
-2.5088813,-3.036407
-2.5227633,-3.029499
5.5005836,19.439047
0.30750662,0.49902204
12.814598,12.952661
-2.5207005,-3.0503876
6.666328,17.61621
5.145863,17.084475
-1.4845675,-3.435796
-2.4615917,-3.0443525
7.6120043,19.752764
11.755656,12.591576
4.42371,19.77846
14.762809,3.3820643
11.089748,12.410436
4.8105946,15.112311
4.246272,20.370039
4.458447,19.489145
6.085746,16.182283
5.7253838,13.945253
6.900637,14.040817
12.603064,12.204532
6.916162,13.913681
14.575746,3.35661
5.1490164,16.010794
12.338087,12.365222
3.3132672,17.067642
5.8535957,14.087913
5.6155562,13.9646
1.5071454,-5.4532685
6.1182504,22.024916
11.290388,13.241328
4.122227,20.741695
6.878049,21.76679
7.2799873,18.127974
21.217718,9.81796
1.5083652,-5.4548035
7.431574,19.493448
4.6413207,3.6911752
3.2438288,16.70734
1.4994032,-5.463949
1.4742372,-5.4907064
1.4980557,-5.4641185
5.283719,19.97051
5.135188,19.609554
-1.4537748,-3.4642763
-1.4497526,-3.470467
-1.457398,-3.4611259
-1.4416357,-3.4789085
1.4976258,-5.466759
7.2477374,12.573259
-0.40366548,3.0634222
3.2170684,15.22574
-1.7029846,-3.2490718
1.5023782,-5.461888
7.2019405,3.0424285
-0.31825638,1.2786518
14.226924,4.365799
1.5044386,-5.459591
6.9400897,3.0937784
1.4601736,-5.5094585
1.4608921,-5.5150094
1.474893,-5.495128
1.4827497,-5.4895506
-1.4334885,-3.487361
1.4619647,-5.5089703
1.4658917,-5.5069876
1.4723719,-5.4982157
7.397703,16.83569
6.1078134,20.265005
-1.4195336,-3.5056698
6.0997615,17.567045
14.511056,2.4687417
2.95858,4.1551642
1.4607702,-5.5138597
12.742409,12.520472
1.420744,-5.5669765
12.431949,12.285708
4.020988,13.834733
-1.4525057,-3.4664137
21.426651,9.830832
6.806425,17.54887
6.918449,19.144428
2.0777624,16.938543
3.039307,14.047425
12.480131,1.7618493
20.881468,9.360606
7.570749,12.690689
1.3574481,-5.6517167
-0.37923658,1.3677441
21.877123,9.838229
1.3579485,-5.653398
1.3768619,-5.633637
7.4036775,21.475636
1.2642136,-5.767756
12.32468,12.243925
1.3360264,-6.4673877
-0.34549424,3.1323357
4.6159196,13.890275
1.2677349,-5.7623816
-1.4359174,-3.4839125
-1.398931,-3.5214748
1.2603657,-5.771392
7.060259,17.566711
6.615146,13.297126
1.2777679,4.0620093
1.2755958,-5.7607937
5.2127504,20.571281
4.7629046,13.732839
-0.23374718,3.2556093
7.8944182,17.203966
1.1641676,-5.8523355
7.359213,3.000939
6.1731725,20.28031
1.2727071,-6.5663924
1.0470234,-5.9670725
1.0453668,-5.9950495
-1.4452384,-3.4734535
1.0495726,-6.401748
0.5682416,3.875334
7.528027,20.219862
0.8642624,-6.0569744
7.2302346,3.04666
5.6472063,17.553442
3.711071,3.9558997
4.1901097,15.242868
1.2851368,4.0650845
0.94270897,-6.0741367
6.7719636,18.23242
12.935178,1.8434174
5.394798,17.004862
6.889617,19.512138
5.0566516,19.71528
0.8001749,-6.108578
4.487432,21.24916
0.9554897,-6.33404
0.93950206,-6.2998037
0.97527266,-6.350375
0.78047764,-6.1032867
2.2752564,16.484358
0.20796137,0.6038504
0.84541816,-6.127914
0.8001957,-6.117035
0.08733207,0.7383485
3.3344028,4.0387597
0.77055305,-6.094805
6.916857,19.548141
0.8239039,-6.1825285
2.9588046,17.318123
0.793883,-6.1089525
21.433157,8.255978
2.0591893,17.217651
8.153427,2.8842955
0.5320656,3.8450851
4.0686707,13.422389
1.0242213,-6.44753
0.97225994,-6.387608
7.4146037,20.617842
11.38458,12.904813
12.66559,12.63956
0.8539498,-6.2533727
0.67564666,-6.1550155
2.2691348,17.212141
0.63221866,-6.150901
0.7599413,-6.151508
0.94669884,-6.2625446
0.68751156,-6.1596956
0.7561312,-6.142192
21.11836,9.72858
0.79568887,-6.189273
14.430808,2.5907047
1.009729,-6.4654093
20.924118,8.836477
5.624004,19.039686
2.932193,14.347857
6.758649,17.644033
3.2266686,15.14906
0.6817989,-6.15506
14.622639,4.2745686
4.461127,15.746504
21.653418,9.697226
17.701721,6.1171966
21.364925,8.4235735
0.56244355,-6.20322
21.155226,8.662693
12.800443,12.981448
1.0239034,-6.4531164
0.90974647,-6.2992296
7.517955,13.504551
6.2852125,13.271056
0.59397006,3.8905997
0.8481078,-6.282252
4.872817,13.351832
5.310493,13.2137375
0.59243566,-6.2268596
0.5823851,-6.2222714
14.544809,4.412968
0.5847139,-6.220751
7.5073376,17.924469
21.442953,8.281237
0.54842454,-6.23252
0.5688562,-6.24235
0.5767424,-6.2248855
6.2738166,3.2082546
21.462723,10.422327
6.0499287,16.904392
6.7289286,12.50103
13.046699,1.7856575
0.5657105,3.8721395
0.59676456,-6.224509
-0.57147413,2.8185604
10.963345,12.504009
2.739632,16.574749
0.1685489,3.6521583
7.6450467,17.442642
14.633215,4.221402
0.5994199,-6.278655
14.732281,3.5900733
0.5752554,-6.2614264
5.9407372,14.061704
6.223983,3.2204237
6.423551,12.733651
3.0362818,15.298839
0.7971352,-6.3350377
0.5797589,-6.2571597
1.0483795,-6.5242963
8.323978,12.916688
11.260206,13.095368
21.42764,8.6250305
1.3142637,4.0734262
5.2947693,20.392925
0.752303,-6.3085847
14.501913,4.450221
1.0555193,-6.5712805
6.916344,19.215418
6.6343565,21.57854
21.439878,8.703751
5.8766212,17.892149
5.3886933,13.107877
2.9525332,4.155782
5.633077,14.387766
7.71051,12.938693
2.977149,14.159316
0.555664,-6.286708
7.414012,13.420636
5.247563,14.313463
0.61080813,-6.295768
14.615342,4.313982
2.7391782,15.160602
4.923438,14.305165
12.095271,12.677071
-0.41020194,1.4181242
0.580344,-6.285679
14.697426,2.7779014
20.901997,8.8687105
7.435736,3.0184472
7.829432,12.853358
12.367016,1.8631114
7.9754143,2.9257896
7.3497972,18.342033
5.6249523,18.543428
14.581288,3.5900667
3.9700954,14.6345825
-0.5473071,1.6567448
1.0656049,-6.976126
1.0907351,-6.692071
7.1861353,18.508461
2.002316,17.3994
0.59990925,-6.343571
2.2324586,17.361647
0.04674649,0.78115654
21.447586,8.863165
3.1820335,16.019314
1.0032907,-7.2531404
1.0607859,-7.139103
1.05163,-7.1518483
4.5124135,17.186111
6.5342073,16.722149
5.233096,20.429398
1.1848623,-6.994496
1.1125357,-7.1214166
1.0975533,-7.0764937
1.0855829,-7.119315
1.0247355,-7.167114
4.0952163,14.933583
7.0296783,12.611522
5.266127,18.61041
1.1944783,-6.9846168
2.880952,16.602566
4.1076407,3.7853668
5.8592005,18.672857
11.323579,13.11051
1.0526277,-7.291591
4.648933,19.348862
1.1904936,-7.079598
2.3187616,16.041258
13.030393,1.7466509
0.19875367,3.6687071
12.144627,1.8795161
1.0712423,-7.2538443
4.992512,15.340604
3.3551362,15.198756
7.6279697,17.818089
5.0523367,13.019334
1.2143406,-7.0610156
1.0344297,-7.2589045
5.962542,16.496103
12.824938,12.941659
2.812533,14.890997
14.470361,3.359133
1.0466516,-7.311984
3.906235,13.384444
1.0599241,-7.2514935
1.0516831,-7.301283
1.0870678,-7.241295
12.334454,1.8575437
-0.601524,2.755559
4.2484426,14.726195
1.0573876,-7.3072524
11.350233,13.060069
1.1592177,-7.335807
1.8847272,4.2179203
2.5680454,16.918848
1.2118374,-7.186492
3.9623446,15.011423
6.954759,14.069503
21.813107,9.763525
1.2257348,-7.0462914
5.219766,13.785948
-0.5296016,1.627368
3.20771,14.185271
1.1279926,-7.361995
3.1231756,16.761326
12.724776,12.498339
1.1751802,-7.381993
-0.69125396,2.0146406
1.1663213,-7.3376374
1.1649309,-7.3242645
14.551382,2.5414674
1.162988,-7.3738875
12.71999,1.7208915
5.3399363,19.719803
6.398181,12.70755
1.2055706,-7.2900386
1.2599715,-7.08777
1.2168232,-7.2722387
1.2241558,-7.1110287
8.593274,2.7997782
-0.6139471,2.7443814
2.8253653,14.353994
4.9841676,12.92134
1.3615292,-7.3940516
2.746733,17.053179
1.2626475,-7.089891
4.66022,13.302144
14.228799,4.4031615
1.3091877,-7.4340982
12.646729,12.16189
4.057436,3.8173518
0.19676356,3.6680644
11.19735,12.477278
4.4500413,12.846864
1.3402716,-7.3928328
4.7397857,20.075342
6.0538116,3.3341208
0.08048262,0.7439462
4.639033,14.1906395
8.784974,2.728004
-0.5075082,2.9291909
7.417559,20.282518
14.302088,2.6545308
7.769754,17.525896
1.3493552,-7.360527
4.7781305,14.988488
1.2930082,-7.143024
1.3578422,-7.36722
11.261401,13.113798
4.5380216,21.03419
1.4151486,-7.4390383
4.709517,20.685833
14.740731,3.5537765
1.4696201,-7.484309
-0.621867,1.8132569
12.791178,12.864255
0.085618585,0.7384472
1.3753095,-6.928961
1.4600849,-7.450488
5.248102,16.082056
5.577081,18.716894
-0.4168914,3.0501063
1.3651894,-6.898665
1.3575531,-6.9099402
4.2515907,21.0289
8.171579,2.877828
1.4504081,-7.47355
1.4473102,-7.4527645
6.8355374,17.078403
11.246424,13.062887
5.763977,20.351093
21.683544,9.671485
0.1300048,3.6126432
1.5313208,-7.545186
1.5129143,-7.5218368
1.4900063,-7.517571
1.8193471,-7.7645397
1.5077845,-7.530543
12.610126,12.045977
12.753082,12.924824
7.136596,17.494709
7.3626175,13.529918
1.4899447,-7.527403
1.6752484,-7.847155
5.570723,3.4296043
1.7722008,-8.044336
1.780344,-8.049231
2.9436111,14.149828
14.471254,3.0735874
1.7806572,-8.038023
2.8677137,17.355787
5.164199,16.034264
14.562629,3.9304628
5.9688764,3.2724457
4.518515,13.913934
2.093116,-8.089188
14.2970495,2.662393
1.7888997,-8.100147
5.776638,13.622665
6.265516,3.2111356
2.0951202,-8.113289
4.6717973,14.266257
2.01099,-8.179055
1.8160193,-8.163747
1.8143779,-8.164605
21.547007,9.903563
12.3276415,1.8271598
1.8513454,-8.149222
2.1180553,-8.13944
6.2028875,12.934786
2.0979717,-8.125233
1.8926648,-8.16551
1.9316498,-8.179131
1.8070896,-8.171981
4.045739,13.464171
1.8833683,-8.270689
1.9568906,-8.273297
2.1671731,-8.182952
6.7525597,17.912508
7.4609733,3.0012221
6.296781,3.2105224
-0.4471667,1.4709188
1.8759186,-8.311944
1.8679448,-8.291314
12.925171,1.7802178
1.8743141,-8.273553
2.1546397,-8.152577
2.0256844,-8.3195715
2.0244725,-8.316356
4.7767196,20.07719
4.434546,13.499411
1.9834118,-8.388184
1.9892876,-8.398834
2.537816,16.202942
1.9826622,-8.383657
2.0006068,-8.403209
2.146011,-8.209162
2.006827,-8.418174
10.959114,12.493178
5.9078813,18.33454
1.9949389,-8.392664
6.2820263,12.44577
1.9924865,-8.39804
-0.581484,2.7660275
14.693143,2.7586234
14.813627,2.8202806
0.58640724,3.872097
2.0198042,-8.442596
13.794332,2.0250401
7.4852514,20.464142
2.0232735,-8.38197
12.268914,12.167453
5.428488,14.2959
8.091161,2.9052725
2.1852338,-8.2207
7.1586103,21.046522
3.6152205,-10.741848
1.3718526,4.081786
2.111976,-8.257414
2.0360978,-8.381333
4.6310997,13.980899
6.5253396,21.689323
4.548469,13.194691
2.0616188,-8.546574
2.0611565,-8.548536
2.0637805,-8.575363
15.324266,-8.032833
2.0591516,-8.539287
11.571444,12.952789
4.5404363,13.10304
16.845184,19.659882
2.069507,-8.562106
7.9961796,2.9211845
4.5406127,13.948154
14.386284,3.0297208
2.754266,15.023356
2.717097,4.180608
7.056129,12.754046
2.2300713,-9.578598
20.979963,8.813602
7.5312676,3.0029964
11.144572,12.482192
2.9043095,-9.759724
5.535815,14.101134
2.1950543,-9.544882
2.2429824,-9.583238
2.8833668,-9.758496
2.6809025,4.222255
2.231891,-9.583838
5.2084317,13.390475
2.2191508,-9.610298
11.202026,13.004449
2.2200038,-9.6230755
2.2177932,-9.614023
21.441801,8.686806
2.672987,14.686422
7.0398674,14.081479
6.756815,21.181112
2.8703809,-9.78791
2.2188294,-9.61781
12.291559,1.8445295
11.372915,13.139151
4.482491,17.247341
2.2377706,-9.608325
4.2119627,13.599971
4.7824044,13.269724
8.723818,2.760381
0.4994925,3.8295326
14.559026,2.5394173
8.740629,2.7552688
2.2782605,-9.6694975
2.236061,-9.70186
2.4728265,15.500294
2.2390819,-9.667666
2.2336578,-9.6498165
2.2331846,-9.679284
2.2500923,-9.6815195
2.906886,-9.811739
5.2279224,21.16774
14.59461,4.3201704
2.264103,-9.661335
2.2460008,-9.658771
21.209642,9.801881
4.8245416,15.129109
2.26898,-9.649341
6.3648725,3.1748743
4.769036,14.2518
21.826092,9.814765
7.5186434,3.0166655
21.449152,10.415326
6.2069526,12.876448
21.493351,9.904229
2.7053323,-9.779174
21.363943,8.33278
2.3359327,-9.875859
3.2932532,17.139578
7.8182817,13.016162
6.731175,13.26152
2.978516,-9.852416
2.7604847,-9.777395
2.7130415,-9.792315
7.3406696,19.187485
2.6936142,-9.798464
2.7455544,-9.787731
2.7275066,-9.789356
2.716674,-9.790472
2.6965644,-9.786249
6.0234256,16.876099
2.843664,-9.802862
-0.5961002,2.774752
5.5277777,17.265793
8.076618,12.938851
2.776326,-9.774861
4.196941,20.845528
5.6745834,3.384134
5.1302443,20.107191
5.3428297,13.219936
2.4288404,-10.053562
7.9346485,12.88304
11.411648,13.077253
3.0659235,-9.920733
2.4104471,-10.070557
2.3995552,-10.071298
2.4102573,-10.069122
2.4128015,-10.08191
2.4060907,-10.060544
13.037526,1.8316188
2.4369888,-10.050451
20.87502,8.885141
5.277637,20.38232
21.227945,9.794697
13.141744,1.7676271
5.708812,18.496939
6.372599,12.398008
5.169225,19.67516
2.4375849,-10.05693
12.1054535,1.8936756
2.448271,-10.115213
4.057296,3.8389008
2.4299412,-10.098731
2.4431295,-10.116503
3.3202133,-10.078613
5.0396605,17.290956
2.4357948,-10.102219
1.9451768,17.387405
3.248987,4.0678673
5.7538366,13.629601
5.6834383,18.205832
4.150626,3.8111632
13.310798,1.8565285
5.2758756,3.515506
14.429822,2.581977
3.6121757,-10.588683
4.4704504,17.241127
3.6198542,-10.7059
3.659301,-10.784935
3.6254964,-10.745756
14.358186,4.177359
11.291084,13.077019
10.967905,12.454569
21.44239,10.446562
21.247078,9.774178
6.5687475,12.830993
6.6623235,13.404475
-0.7015941,2.0565197
5.057531,3.5648348
3.6540933,-10.770549
2.8614147,14.3369665
3.6263418,-10.738323
3.6954615,-10.81339
21.435205,8.573371
6.4011726,13.210432
3.6786876,-10.420611
3.6612113,-10.27905
7.015873,22.227036
8.664067,2.79192
14.252979,4.428865
14.718701,3.5265455
6.1963434,12.877063
3.6772206,-10.794541
3.7753983,-10.875841
3.6633992,-10.776749
3.6433024,-10.768801
-0.5369811,1.6393595
2.9312181,17.30965
8.743423,2.7527819
14.7348585,3.586409
6.8937016,13.130676
14.309691,2.7130415
3.715776,-10.305672
3.7270267,-10.3169365
4.4626265,15.600894
4.4385667,17.20545
7.4751954,3.0060353
5.26009,13.882214
3.6156836,-10.705296
3.7752724,-10.878358
13.902227,2.1053545
5.004428,3.6121008
12.323189,12.583666
3.6271863,-10.700291
3.6361322,-10.754351
3.617427,-10.76003
3.6291163,-10.709661
3.6227283,-10.7033615
3.628794,-10.712526
3.8021348,-10.915232
4.202193,20.952269
3.6923368,-10.513303
12.402942,12.076592
7.132785,14.074533
4.9407372,21.122868
7.9898725,13.061311
3.0529852,15.610391
2.9684136,17.372574
3.9332876,-10.996073
6.9654427,20.747261
-0.69674337,2.0206227
3.7486603,-10.311792
3.932781,-10.987424
3.9279265,-11.00073
2.6259592,4.215426
7.163754,13.676859
6.133443,16.869366
13.800247,2.011042
2.9728885,15.888298
6.7521415,13.518451
7.0453315,22.221058
3.9325304,-10.994406
-0.49922752,2.9397893
3.3428037,4.0508194
4.5092616,13.551842
14.497339,4.475408
11.006646,12.439223
4.0867395,-11.1028185
4.107808,-11.0960455
4.0895095,-11.090592
4.0992284,-11.086501
1.9695348,4.247986
4.112888,-11.101035
4.069463,-11.079511
6.713712,12.44514
14.352529,2.5986116
4.052649,-11.066713
3.8138328,-10.345162
4.079021,-11.033788
12.648718,12.596797
4.0970445,-11.0920105
7.440309,20.57482
4.0612764,-11.075202
2.1087642,17.198896
7.3811493,19.62607
4.950767,21.081861
5.443058,19.502136
4.11699,20.681456
14.31244,4.5828533
6.4145937,13.230394
4.1043406,-11.078029
12.697273,12.019265
4.169421,-11.141073
5.0792723,3.5776224
21.431238,8.439878
3.7461488,14.461298
4.1585283,-11.127187
4.179953,-11.105034
4.133552,-11.0096245
4.147616,-11.123069
7.8952727,12.910313
-0.41940275,1.4320731
4.3192487,-11.221578
-0.53522426,1.623901
4.260633,-11.189853
14.304381,4.59529
4.883557,21.173252
4.1636825,16.737978
3.3864703,17.364088
6.560677,21.205809
2.2903683,16.056131
6.3838334,12.702823
5.2561183,18.604868
12.343389,1.8454388
21.452261,8.265991
4.612146,-11.368571
4.3376217,-10.424258
3.3594408,17.11295
1.7650148,4.192861
21.700037,9.778069
5.122361,19.750074
6.2731757,3.2093136
4.703038,15.133534
1.9580647,17.365026
21.426706,8.7576065
4.874181,21.123207
20.888847,8.861087
6.0127087,14.677994
4.8215294,-11.509778
4.8095765,-11.503245
4.8115697,-11.505055
6.913184,12.4735
-0.61364335,1.7800914
7.2856154,16.81179
8.045249,12.962729
-0.6103871,1.8005044
12.77582,12.084173
4.8013,-11.495025
4.4275846,-10.313868
4.3745914,-10.34736
4.415931,-10.3258505
12.690634,12.052283
1.3131398,4.07308
1.9763243,4.242725
21.472736,10.407053
5.149813,15.954067
4.8090477,-11.502188
4.966904,21.083754
4.835371,-11.530009
4.6107283,16.698717
4.8204865,-11.510749
21.014938,8.80881
3.8318028,15.053892
4.800428,-11.496164
0.45448273,3.8061967
12.624329,12.148335
4.812956,-11.504746
2.2959929,16.094465
4.9685507,-11.61931
4.675236,3.6602287
5.31604,21.279284
4.9223127,-11.575695
4.956125,-11.607336
4.9716916,-11.6218405
4.9236765,-11.574673
4.911536,-11.560057
11.382043,12.5226
4.4114704,-10.354738
20.855553,9.00345
4.956982,-11.609283
7.352417,20.187826
4.958654,-11.609659
7.6981196,2.9827766
14.350357,4.1763253
14.60813,4.331949
3.1151185,16.696842
1.8721529,4.212366
7.1177163,13.69822
21.486012,10.403637
1.9818234,4.2400346
2.686832,4.2094154
5.2021284,-11.791252
12.121902,-9.298255
6.9935174,21.173449
14.823594,2.9984434
5.185446,-11.77659
5.1726136,-11.761759
-0.40684786,3.0607417
3.1605818,16.539268
5.8060207,18.386864
4.4847603,-10.287694
-0.50408703,2.9327054
3.8125272,14.192727
5.165567,-11.759445
5.1768956,-11.773145
14.640161,3.5803921
6.9117475,22.20546
6.3209844,21.611246
0.58466786,3.8762536
5.173574,-11.769991
5.192086,-11.782838
0.14896576,3.628489
5.25067,-11.828128
5.933867,14.654055
5.0767393,15.930991
3.947605,3.8798437
4.5218306,-10.27212
5.2505436,-11.827396
1.9833074,17.226564
4.9494576,19.934063
5.2513223,-11.828724
14.434841,2.5466833
5.255821,-11.831904
5.2485814,-11.826829
4.234264,13.320848
5.254409,-11.831276
5.257073,-11.834517
11.3468075,13.076152
12.1195965,-9.314556
2.6231806,16.1985
3.7288837,13.512078
1.9032742,4.2309103
1.9285327,4.2469587
5.2555475,-11.823254
6.880343,12.62047
2.522517,14.877739
3.3435707,14.208925
12.122167,-9.31534
14.208205,4.403251
6.863625,21.027805
5.261906,-11.823473
4.545815,-10.262132
14.808214,2.819062
5.6623006,16.668327
4.6961,15.053248
3.3316586,14.076615
8.000242,13.269896
7.0039225,19.85339
6.137639,14.801805
5.6809373,-9.432842
5.7239056,-9.395679
5.6968756,-9.419482
14.837009,2.9089227
12.708196,12.090197
5.6899843,-9.427641
12.126806,-9.316937
5.6681905,-9.441668
5.6561685,-9.452265
5.652618,-9.45548
5.6645994,-9.444986
5.6985703,-9.417118
20.97509,8.845505
11.259613,12.496045
7.816343,13.358658
4.6783886,13.198049
5.700719,-9.4153385
1.9044304,4.216011
5.7283874,-9.390503
5.7791553,-9.341408
5.7525353,-9.365229
14.277059,4.3939652
5.7259703,-9.390949
1.8638312,4.2189465
5.759255,-9.360827
11.252069,13.094785
5.839552,18.313536
4.693063,-10.186562
12.119453,-9.298467
4.6864758,-10.190756
6.392861,22.166845
5.75053,-9.369227
14.543285,3.3443327
8.266363,12.934162
11.239259,13.087079
5.7246385,-9.392147
5.747534,-9.371725
7.1826577,13.612981
5.7206197,-9.397544
13.007493,1.8114104
14.649841,4.2153006
12.154558,1.8844254
5.8794093,14.548365
6.7267027,17.692411
5.9017754,-9.232797
7.0291433,17.509037
12.855237,12.9506
5.8885036,-9.244206
6.2707314,17.600885
5.9077682,-9.227388
5.905054,-9.230694
4.6978993,-10.187658
4.733227,-10.161981
6.7472734,18.264854
7.011358,21.29247
3.0702708,16.874985
3.73166,14.984678
11.403908,12.951559
7.2005453,18.572958
4.4936185,21.246462
12.742691,1.7208238
5.7035117,3.367538
14.608515,2.6017015
4.253407,15.502356
7.296119,22.035154
5.904403,-9.231942
4.4255404,19.858042
6.1260433,14.719801
5.951399,-9.187171
8.166286,2.882229
5.8947315,-9.239347
5.9129434,-9.223902
12.352793,12.573051
7.399352,19.392508
4.7158527,-10.173408
4.3418145,17.064728
2.6549087,16.633877
1.985254,17.234053
6.1692758,-9.011592
-0.17646317,3.3167975
6.1602826,-9.020201
14.731047,3.4335434
14.658546,4.1971006
6.1666617,-9.014103
4.4213567,13.666297
6.2773423,-8.921827
6.2692695,-8.930102
6.2813015,-8.914939
13.0135765,1.8485074
14.25369,4.345404
6.267925,-8.93065
6.2685857,-8.930502
21.46871,10.413806
7.292435,12.591842
4.7793555,-10.13686
6.2752695,-8.925816
6.2712445,-8.9294
13.862234,2.04938
14.747559,3.3955505
11.427091,12.997493
6.260253,-8.93574
14.623885,4.192829
6.267683,-8.929424
6.271789,-8.928551
11.100052,12.400896
7.1780047,13.642947
12.845441,12.926162
12.128635,-9.315909
12.128536,-9.317321
5.192563,3.5428133
6.3156185,-8.904146
5.583917,13.730791
6.3113947,-8.903149
6.3046517,-8.90977
5.6660204,3.3924968
6.2843547,12.445727
4.7758737,-10.145419
8.359833,12.957275
21.443918,8.869745
6.6709394,20.233244
7.52627,-8.473492
2.7357318,4.2021894
3.107684,16.662958
7.528211,-8.4848175
6.898598,3.1041667
4.176161,15.774019
3.9994655,15.496571
7.493894,17.862534
7.525219,-8.486284
-0.6789875,1.9538069
5.8959603,14.324455
5.227275,18.597605
7.552902,-8.475468
7.568851,-8.468027
2.9781618,15.030019
2.5079944,16.631575
7.539574,-8.482361
21.44846,8.721372
7.5196986,-8.439058
2.523501,14.882083
7.5590014,-8.492057
3.1643133,16.710182
4.533174,3.7159069
7.590527,-8.441829
7.7171907,-8.52591
7.593679,-8.519238
7.568681,-8.495101
7.585649,-8.472172
7.5758805,-8.501893
7.570971,-8.507095
7.571766,-8.48844
7.568485,-8.491617
7.6063704,-8.514822
5.644034,17.116024
7.7059546,-8.389968
4.4012327,13.70367
7.590185,-8.50983
7.580443,-8.473408
6.5981197,21.601572
7.5814834,-8.499763
6.2668014,12.429339
21.299538,8.482237
1.9658564,17.38139
7.5759783,-8.486668
4.510402,13.114787
5.98666,3.2665036
7.939913,-8.270139
21.2667,10.293936
0.48803073,3.8239307
4.5933714,16.69146
7.940402,-8.285197
21.854322,9.830976
7.9138412,-8.253437
21.125227,9.783777
7.5992,19.777864
14.574991,4.3861446
14.301002,4.593681
5.02651,15.956638
7.9416747,-8.2686
7.931706,-8.273951
7.958601,-8.26825
3.112501,16.89181
3.3996644,4.0354743
5.809958,16.84126
0.49194306,3.8262978
3.2321315,17.294863
8.068447,-8.364707
8.104137,-8.250978
8.087062,-8.255248
8.041163,-8.400273
8.096662,-8.241339
7.4432874,20.484058
13.8501215,2.0525842
7.4795346,19.51676
9.192553,-9.3492775
9.182359,-9.351999
9.173158,-9.345763
9.149408,-9.328383
9.225734,-9.35689
1.4241072,4.1116467
4.489667,17.061846
6.4530153,17.385706
8.104781,-8.250888
12.129242,-9.314843
7.5764017,19.87
8.100445,-8.240951
7.665369,19.919847
8.136681,-8.236743
4.0949917,15.294369
8.095656,-8.257342
7.9716635,-8.448834
8.094407,-8.355518
8.082746,-8.332504
8.047186,-8.374695
8.059648,-8.401866
8.134176,-8.243017
21.333256,8.4685755
8.109478,-8.24682
5.347854,3.4919221
7.593412,19.792545
8.022347,-8.411038
6.6891065,12.430375
7.5611415,13.460747
20.922787,8.849127
8.376292,-8.220257
8.43719,-8.206837
7.9768515,13.260854
3.207077,16.788431
-0.43025514,3.0340006
8.420629,-8.183689
8.47875,-8.178519
8.437058,-8.198156
8.449608,-8.197676
5.232435,13.405279
4.48784,12.920188
8.467623,-8.199398
8.363315,-8.220538
3.2920709,17.126173
8.6454315,-8.204378
9.241198,-9.355082
6.6659784,18.582327
13.035116,1.7513778
3.881187,3.9107068
8.667344,-8.205734
7.9902353,13.243474
7.4467816,13.397227
8.656173,-8.204476
11.177917,12.871546
6.967784,14.035706
8.964419,-8.212588
7.1703744,18.454746
6.2740045,12.383114
11.42316,13.001407
21.013964,8.787048
4.900564,19.95103
9.008122,-8.2317915
8.935069,-8.207721
8.916132,-8.201631
4.2633276,13.330355
14.711778,2.838094
8.916436,-8.197935
8.946035,-8.216771
9.000993,-8.242589
9.027372,-8.256186
7.0847526,12.509047
14.824312,3.050271
8.933118,-8.213599
0.17112342,3.646863
8.97057,-8.235052
7.3516793,3.001898
14.752253,3.488095
9.181285,-8.3436165
9.17249,-8.370264
9.156622,-8.331223
9.163253,-8.34646
9.190096,-8.349027
2.0659945,4.2494087
9.158795,-8.330704
9.168141,-8.332537
9.159635,-8.331869
9.286543,-9.363352
9.284532,-9.351931
9.300467,-9.353092
3.3685174,4.0441785
12.980827,1.7722853
2.537797,16.628372
7.340119,13.390423
9.169597,-8.355248
9.190109,-8.355025
9.417474,-8.564943
9.431262,-8.829502
4.1343665,15.218258
5.96679,17.922655
2.7492697,4.2135487
21.097908,8.720199
4.7690177,20.01017
9.439729,-8.839125
12.7443695,12.921159
9.328962,-9.345763
9.316883,-9.351413
9.427577,-8.765647
9.373022,-8.506789
9.433639,-8.9060755
9.441251,-8.825403
9.436175,-8.863041
9.448195,-8.784429
9.398888,-8.753604
9.403027,-8.543096
8.814487,2.7283869
6.898743,12.488051
9.385361,-8.523826
14.5435095,3.7222605
9.399668,-8.579028
3.4779265,14.117782
9.424848,-8.58577
6.752414,3.1308184
2.3713052,17.326422
14.279902,4.5690193
9.425526,-8.598966
9.423537,-8.566502
6.369896,3.241738
9.412801,-8.551787
6.765066,3.1290035
7.5073566,3.0012093
9.506923,-8.676641
6.7508807,12.516983
9.506077,-8.664696
6.1826663,18.52184
14.822015,2.8403065
9.376998,-9.318221
